Time[s], SD_DIN, SD_DOUT, SD_NCS, SD_CLK
0.038607120, 1, 0, 0, 1
0.038607440, 1, 1, 0, 1
0.038607520, 1, 0, 0, 1
0.038607760, 1, 1, 0, 1
0.038607840, 1, 0, 0, 1
0.038607920, 1, 1, 0, 1
0.038608080, 1, 0, 0, 1
0.038608160, 1, 1, 0, 1
0.038608320, 1, 0, 0, 1
0.038608400, 1, 1, 0, 1
0.038608720, 1, 0, 0, 1
0.038608880, 1, 1, 0, 1
0.038609120, 1, 0, 0, 1
0.038609200, 1, 1, 0, 1
0.038609280, 1, 0, 0, 1
0.038609360, 1, 1, 0, 1
0.038609520, 1, 0, 0, 1
0.038609600, 1, 1, 0, 1
0.038609840, 1, 0, 0, 1
0.038609920, 1, 1, 0, 1
0.038610000, 1, 0, 0, 1
0.038610080, 1, 1, 0, 1
0.038610160, 1, 0, 0, 1
0.038610320, 1, 1, 0, 1
0.038610400, 1, 0, 0, 1
0.038610560, 1, 1, 0, 1
0.038610640, 1, 0, 0, 1
0.038610720, 1, 1, 0, 1
0.038610880, 1, 0, 0, 1
0.038610960, 1, 1, 0, 1
0.038611120, 1, 0, 0, 1
0.038611360, 1, 1, 0, 1
0.038611680, 1, 0, 0, 1
0.038611920, 1, 1, 0, 1
0.038612080, 1, 0, 0, 1
0.038612160, 1, 1, 0, 1
0.038612400, 1, 0, 0, 1
0.038612880, 1, 1, 0, 1
0.038612960, 1, 0, 0, 1
0.038613280, 1, 1, 0, 1
0.038613360, 1, 0, 0, 1
0.038613520, 1, 1, 0, 1
0.038613680, 1, 0, 0, 1
0.038613920, 1, 1, 0, 1
0.038614000, 1, 0, 0, 1
0.038614080, 1, 1, 0, 1
0.038614240, 1, 0, 0, 1
0.038614400, 1, 1, 0, 1
0.038614560, 1, 0, 0, 1
0.038614720, 1, 1, 0, 1
0.038614960, 1, 0, 0, 1
0.038615360, 1, 1, 0, 1
0.038615520, 1, 0, 0, 1
0.038615840, 1, 1, 0, 1
0.038616400, 1, 0, 0, 1
0.038616720, 1, 1, 0, 1
0.038616800, 1, 0, 0, 1
0.038617120, 1, 1, 0, 1
0.038617200, 1, 0, 0, 1
0.038617360, 1, 1, 0, 1
0.038617520, 1, 0, 0, 1
0.038617760, 1, 1, 0, 1
0.038617840, 1, 0, 0, 1
0.038618000, 1, 1, 0, 1
0.038618080, 1, 0, 0, 1
0.038618240, 1, 1, 0, 1
0.038618800, 1, 0, 0, 1
0.038619120, 1, 1, 0, 1
0.038619200, 1, 0, 0, 1
0.038619280, 1, 1, 0, 1
0.038619360, 1, 0, 0, 1
0.038619440, 1, 1, 0, 1
0.038619520, 1, 0, 0, 1
0.038619600, 1, 1, 0, 1
0.038619680, 1, 0, 0, 1
0.038619760, 1, 1, 0, 1
0.038619840, 1, 0, 0, 1
0.038619920, 1, 1, 0, 1
0.038620080, 1, 0, 0, 1
0.038620160, 1, 1, 0, 1
0.038620320, 1, 0, 0, 1
0.038620400, 1, 1, 0, 1
0.038620640, 1, 0, 0, 1
0.038620880, 1, 1, 0, 1
0.038621360, 1, 0, 0, 1
0.038621440, 1, 1, 0, 1
0.038621520, 1, 0, 0, 1
0.038621600, 1, 1, 0, 1
0.038621680, 1, 0, 0, 1
0.038621840, 1, 1, 0, 1
0.038621920, 1, 0, 0, 1
0.038622000, 1, 1, 0, 1
0.038622080, 1, 0, 0, 1
0.038622240, 1, 1, 0, 1
0.038622320, 1, 0, 0, 1
0.038622400, 1, 1, 0, 1
0.038622640, 1, 0, 0, 1
0.038622720, 1, 1, 0, 1
0.038622800, 1, 0, 0, 1
0.038623040, 1, 1, 0, 1
0.038623200, 1, 0, 0, 1
0.038623280, 1, 1, 0, 1
0.038623440, 1, 0, 0, 1
0.038623520, 1, 1, 0, 1
0.038623680, 1, 0, 0, 1
0.038623760, 1, 1, 0, 1
0.038623920, 1, 0, 0, 1
0.038624000, 1, 1, 0, 1
0.038624080, 1, 0, 0, 1
0.038624240, 1, 1, 0, 1
0.038624480, 1, 0, 0, 1
0.038624560, 1, 1, 0, 1
0.038624640, 1, 0, 0, 1
0.038624720, 1, 1, 0, 1
0.038624880, 1, 0, 0, 1
0.038625040, 1, 1, 0, 1
0.038625200, 1, 0, 0, 1
0.038625360, 1, 1, 0, 1
0.038625520, 1, 0, 0, 1
0.038625680, 1, 1, 0, 1
0.038625760, 1, 0, 0, 1
0.038626000, 1, 1, 0, 1
0.038626080, 1, 0, 0, 1
0.038626160, 1, 1, 0, 1
0.038626480, 1, 0, 0, 1
0.038626560, 1, 1, 0, 1
0.038626720, 1, 0, 0, 1
0.038626800, 1, 1, 0, 1
0.038627040, 1, 0, 0, 1
0.038627200, 1, 1, 0, 1
0.038627520, 1, 0, 0, 1
0.038627600, 1, 1, 0, 1
0.038627760, 1, 0, 0, 1
0.038628000, 1, 1, 0, 1
0.038628320, 1, 0, 0, 1
0.038628400, 1, 1, 0, 1
0.038628560, 1, 0, 0, 1
0.038628880, 1, 1, 0, 1
0.038628960, 1, 0, 0, 1
0.038629040, 1, 1, 0, 1
0.038629200, 1, 0, 0, 1
0.038629360, 1, 1, 0, 1
0.038629600, 1, 0, 0, 1
0.038629840, 1, 1, 0, 1
0.038629920, 1, 0, 0, 1
0.038630160, 1, 1, 0, 1
0.038630240, 1, 0, 0, 1
0.038630400, 1, 1, 0, 1
0.038630560, 1, 0, 0, 1
0.038630640, 1, 1, 0, 1
0.038630720, 1, 0, 0, 1
0.038630800, 1, 1, 0, 1
0.038631040, 1, 0, 0, 1
0.038631120, 1, 1, 0, 1
0.038631200, 1, 0, 0, 1
0.038631280, 1, 1, 0, 1
0.038631360, 1, 0, 0, 1
0.038631440, 1, 1, 0, 1
0.038631520, 1, 0, 0, 1
0.038631600, 1, 1, 0, 1
0.038631760, 1, 0, 0, 1
0.038631920, 1, 1, 0, 1
0.038632000, 1, 0, 0, 1
0.038632080, 1, 1, 0, 1
0.038632320, 1, 0, 0, 1
0.038632400, 1, 1, 0, 1
0.038632480, 1, 0, 0, 1
0.038632640, 1, 1, 0, 1
0.038632960, 1, 0, 0, 1
0.038633120, 1, 1, 0, 1
0.038633520, 1, 0, 0, 1
0.038633600, 1, 1, 0, 1
0.038633680, 1, 0, 0, 1
0.038633760, 1, 1, 0, 1
0.038634160, 1, 0, 0, 1
0.038634240, 1, 1, 0, 1
0.038634320, 1, 0, 0, 1
0.038634560, 1, 1, 0, 1
0.038634800, 1, 0, 0, 1
0.038634880, 1, 1, 0, 1
0.038634960, 1, 0, 0, 1
0.038635040, 1, 1, 0, 1
0.038635200, 1, 0, 0, 1
0.038635280, 1, 1, 0, 1
0.038635680, 1, 0, 0, 1
0.038635920, 1, 1, 0, 1
0.038636240, 1, 0, 0, 1
0.038636400, 1, 1, 0, 1
0.038636480, 1, 0, 0, 1
0.038636560, 1, 1, 0, 1
0.038636640, 1, 0, 0, 1
0.038636800, 1, 1, 0, 1
0.038637280, 1, 0, 0, 1
0.038637360, 1, 1, 0, 1
0.038637600, 1, 0, 0, 1
0.038637680, 1, 1, 0, 1
0.038637920, 1, 0, 0, 1
0.038638000, 1, 1, 0, 1
0.038638160, 1, 0, 0, 1
0.038638320, 1, 1, 0, 1
0.038638560, 1, 0, 0, 1
0.038638640, 1, 1, 0, 1
0.038638720, 1, 0, 0, 1
0.038638960, 1, 1, 0, 1
0.038639200, 1, 0, 0, 1
0.038639360, 1, 1, 0, 1
0.038639440, 1, 0, 0, 1
0.038639520, 1, 1, 0, 1
0.038639680, 1, 0, 0, 1
0.038639760, 1, 1, 0, 1
0.038639920, 1, 0, 0, 1
0.038640000, 1, 1, 0, 1
0.038640080, 1, 0, 0, 1
0.038640160, 1, 1, 0, 1
0.038640240, 1, 0, 0, 1
0.038640400, 1, 1, 0, 1
0.038640560, 1, 0, 0, 1
0.038640640, 1, 1, 0, 1
0.038641200, 1, 0, 0, 1
0.038641280, 1, 1, 0, 1
0.038641440, 1, 0, 0, 1
0.038641520, 1, 1, 0, 1
0.038641600, 1, 0, 0, 1
0.038641680, 1, 1, 0, 1
0.038641840, 1, 0, 0, 1
0.038642080, 1, 1, 0, 1
0.038642160, 1, 0, 0, 1
0.038642320, 1, 1, 0, 1
0.038642560, 1, 0, 0, 1
0.038642640, 1, 1, 0, 1
0.038642720, 1, 0, 0, 1
0.038642960, 1, 1, 0, 1
0.038643360, 1, 0, 0, 1
0.038643520, 1, 1, 0, 1
0.038644080, 1, 0, 0, 1
0.038644480, 1, 1, 0, 1
0.038644560, 1, 0, 0, 1
0.038644640, 1, 1, 0, 1
0.038644800, 1, 0, 0, 1
0.038644880, 1, 1, 0, 1
0.038645120, 1, 0, 0, 1
0.038645200, 1, 1, 0, 1
0.038645280, 1, 0, 0, 1
0.038645360, 1, 1, 0, 1
0.038645520, 1, 0, 0, 1
0.038645680, 1, 1, 0, 1
0.038645760, 1, 0, 0, 1
0.038645840, 1, 1, 0, 1
0.038646640, 1, 0, 0, 1
0.038646720, 1, 1, 0, 1
0.038646800, 1, 0, 0, 1
0.038647280, 1, 1, 0, 1
0.038647360, 1, 0, 0, 1
0.038647440, 1, 1, 0, 1
0.038647760, 1, 0, 0, 1
0.038647920, 1, 1, 0, 1
0.038648080, 1, 0, 0, 1
0.038648320, 1, 1, 0, 1
0.038648480, 1, 0, 0, 1
0.038648720, 1, 1, 0, 1
0.038648960, 1, 0, 0, 1
0.038649040, 1, 1, 0, 1
0.038649360, 1, 0, 0, 1
0.038649840, 1, 1, 0, 1
0.038650240, 1, 0, 0, 1
0.038650480, 1, 1, 0, 1
0.038650560, 1, 0, 0, 1
0.038650960, 1, 1, 0, 1
0.038651200, 1, 0, 0, 1
0.038651280, 1, 1, 0, 1
0.038651440, 1, 0, 0, 1
0.038651520, 1, 1, 0, 1
0.038651600, 1, 0, 0, 1
0.038651680, 1, 1, 0, 1
0.038651760, 1, 0, 0, 1
0.038651920, 1, 1, 0, 1
0.038652400, 1, 0, 0, 1
0.038652560, 1, 1, 0, 1
0.038653040, 1, 0, 0, 1
0.038653200, 1, 1, 0, 1
0.038653680, 1, 0, 0, 1
0.038653840, 1, 1, 0, 1
0.038654080, 1, 0, 0, 1
0.038654320, 1, 1, 0, 1
0.038654400, 1, 0, 0, 1
0.038654480, 1, 1, 0, 1
0.038654720, 1, 0, 0, 1
0.038655120, 1, 1, 0, 1
0.038655520, 1, 0, 0, 1
0.038655600, 1, 1, 0, 1
0.038655680, 1, 0, 0, 1
0.038655760, 1, 1, 0, 1
0.038656000, 1, 0, 0, 1
0.038656080, 1, 1, 0, 1
0.038656320, 1, 0, 0, 1
0.038656400, 1, 1, 0, 1
0.038656720, 1, 0, 0, 1
0.038656800, 1, 1, 0, 1
0.038656960, 1, 0, 0, 1
0.038657040, 1, 1, 0, 1
0.038657280, 1, 0, 0, 1
0.038657360, 1, 1, 0, 1
0.038658080, 1, 0, 0, 1
0.038658160, 1, 1, 0, 1
0.038658480, 1, 0, 0, 1
0.038658560, 1, 1, 0, 1
0.038658640, 1, 0, 0, 1
0.038658880, 1, 1, 0, 1
0.038659440, 1, 0, 0, 1
0.038659600, 1, 1, 0, 1
0.038659760, 1, 0, 0, 1
0.038659920, 1, 1, 0, 1
0.038660000, 1, 0, 0, 1
0.038660160, 1, 1, 0, 1
0.038660400, 1, 0, 0, 1
0.038660480, 1, 1, 0, 1
0.038660560, 1, 0, 0, 1
0.038660720, 1, 1, 0, 1
0.038661200, 1, 0, 0, 1
0.038661280, 1, 1, 1, 1
0.038661920, 0, 1, 0, 1
0.038662800, 1, 1, 0, 1
0.038662880, 0, 1, 0, 1
0.038663120, 1, 1, 0, 1
0.038663200, 0, 1, 0, 1
0.038663280, 1, 1, 0, 1
0.038663360, 0, 1, 0, 1
0.038663520, 1, 1, 0, 1
0.038664480, 1, 0, 0, 1
0.038664800, 1, 1, 0, 1
0.038666480, 1, 1, 0, 0
0.038733200, 1, 1, 0, 1
0.038811040, 1, 1, 0, 0
0.038877440, 1, 1, 0, 1
0.038877760, 1, 1, 0, 0
0.038878080, 1, 1, 0, 1
0.038955280, 1, 1, 0, 0
0.038955840, 1, 1, 0, 1
0.038956080, 1, 1, 0, 0
0.039022240, 1, 1, 0, 1
0.039099440, 1, 1, 0, 0
0.039099600, 1, 1, 0, 1
0.039100160, 1, 1, 0, 0
0.039166320, 1, 1, 0, 1
0.039244160, 1, 1, 0, 0
0.039311120, 1, 1, 0, 1
0.039388240, 1, 1, 0, 0
0.039388880, 1, 1, 0, 1
0.039389120, 1, 1, 0, 0
0.039427520, 1, 0, 0, 0
0.039427920, 1, 1, 0, 0
0.039428080, 1, 0, 0, 0
0.039428160, 1, 1, 0, 0
0.039428320, 1, 0, 0, 0
0.039428400, 1, 1, 0, 0
0.039428800, 1, 0, 0, 0
0.039429120, 1, 1, 0, 0
0.039429520, 1, 0, 0, 0
0.039429840, 1, 1, 0, 0
0.039430400, 1, 0, 0, 0
0.039430480, 1, 1, 0, 0
0.039430800, 1, 0, 0, 0
0.039430880, 1, 1, 0, 0
0.039430960, 1, 0, 0, 0
0.039431120, 1, 1, 0, 0
0.039431360, 1, 0, 0, 0
0.039431440, 1, 1, 0, 0
0.039431600, 1, 0, 0, 0
0.039431680, 1, 1, 0, 0
0.039431760, 1, 0, 0, 0
0.039432240, 1, 1, 0, 0
0.039432320, 1, 0, 0, 0
0.039432400, 1, 1, 0, 0
0.039432560, 1, 0, 0, 0
0.039432640, 1, 1, 0, 0
0.039432800, 1, 0, 0, 0
0.039432960, 1, 1, 0, 0
0.039433040, 1, 0, 0, 0
0.039433280, 1, 1, 0, 0
0.039433360, 1, 0, 0, 0
0.039433520, 1, 1, 0, 0
0.039433840, 1, 0, 0, 0
0.039433920, 1, 1, 0, 0
0.039434000, 1, 0, 0, 0
0.039434640, 1, 1, 0, 0
0.039434720, 1, 0, 0, 0
0.039434960, 1, 1, 0, 0
0.039435120, 1, 0, 0, 0
0.039435280, 1, 1, 0, 0
0.039435360, 1, 0, 0, 0
0.039435440, 1, 1, 0, 0
0.039435840, 1, 0, 0, 0
0.039435920, 1, 1, 0, 0
0.039436000, 1, 0, 0, 0
0.039436080, 1, 1, 0, 0
0.039436400, 1, 0, 0, 0
0.039436640, 1, 1, 0, 0
0.039436720, 1, 0, 0, 0
0.039436800, 1, 1, 0, 0
0.039437120, 1, 0, 0, 0
0.039437200, 1, 1, 0, 0
0.039437280, 1, 0, 0, 0
0.039437440, 1, 1, 0, 0
0.039437680, 1, 0, 0, 0
0.039437760, 1, 1, 0, 0
0.039437840, 1, 0, 0, 0
0.039437920, 1, 1, 0, 0
0.039438640, 1, 0, 0, 0
0.039438720, 1, 1, 0, 0
0.039438960, 1, 0, 0, 0
0.039439040, 1, 1, 0, 0
0.039439120, 1, 0, 0, 0
0.039439200, 1, 1, 0, 0
0.039439680, 1, 0, 0, 0
0.039439840, 1, 1, 0, 0
0.039439920, 1, 0, 0, 0
0.039440000, 1, 1, 0, 0
0.039440320, 1, 0, 0, 0
0.039440480, 1, 1, 0, 0
0.039440560, 1, 0, 0, 0
0.039440640, 1, 1, 0, 0
0.039440880, 1, 0, 0, 0
0.039440960, 1, 1, 0, 0
0.039441120, 1, 0, 0, 0
0.039441200, 1, 1, 0, 0
0.039441600, 1, 0, 0, 0
0.039441760, 1, 1, 0, 0
0.039441840, 1, 0, 0, 0
0.039441920, 1, 1, 0, 0
0.039442160, 1, 0, 0, 0
0.039442240, 1, 1, 0, 0
0.039442480, 1, 0, 0, 0
0.039442560, 1, 1, 0, 0
0.039442880, 1, 0, 0, 0
0.039443200, 1, 1, 0, 0
0.039443520, 1, 0, 0, 0
0.039443600, 1, 1, 0, 0
0.039443760, 1, 0, 0, 0
0.039443920, 1, 1, 0, 0
0.039444080, 1, 0, 0, 0
0.039444160, 1, 1, 0, 0
0.039444240, 1, 0, 0, 0
0.039444560, 1, 1, 0, 0
0.039444960, 1, 0, 0, 0
0.039445200, 1, 1, 0, 0
0.039445360, 1, 0, 0, 0
0.039445520, 1, 1, 0, 0
0.039445600, 1, 0, 0, 0
0.039445680, 1, 1, 0, 0
0.039445760, 1, 0, 0, 0
0.039445840, 1, 1, 0, 0
0.039446160, 1, 0, 0, 0
0.039446240, 1, 1, 0, 0
0.039446320, 1, 0, 0, 0
0.039446480, 1, 1, 0, 0
0.039446640, 1, 0, 0, 0
0.039446720, 1, 1, 0, 0
0.039446880, 1, 0, 0, 0
0.039447040, 1, 1, 0, 0
0.039447120, 1, 0, 0, 0
0.039447440, 1, 1, 0, 0
0.039447520, 1, 0, 0, 0
0.039447600, 1, 1, 0, 0
0.039448000, 1, 0, 0, 0
0.039448080, 1, 1, 0, 0
0.039448160, 1, 0, 0, 0
0.039448240, 1, 1, 0, 0
0.039448400, 1, 0, 0, 0
0.039448640, 1, 1, 0, 0
0.039448720, 1, 0, 0, 0
0.039448800, 1, 1, 0, 0
0.039449280, 1, 0, 0, 0
0.039449440, 1, 1, 0, 0
0.039449520, 1, 0, 0, 0
0.039450000, 1, 1, 0, 0
0.039450080, 1, 0, 0, 0
0.039450160, 1, 1, 0, 0
0.039450240, 1, 0, 0, 0
0.039450320, 1, 1, 0, 0
0.039450640, 1, 0, 0, 0
0.039450720, 1, 1, 0, 0
0.039450800, 1, 0, 0, 0
0.039451200, 1, 1, 0, 0
0.039451280, 1, 0, 0, 0
0.039451440, 1, 1, 0, 0
0.039451520, 1, 0, 0, 0
0.039451600, 1, 1, 0, 0
0.039452000, 1, 0, 0, 0
0.039452080, 1, 1, 0, 0
0.039452240, 1, 0, 0, 0
0.039452480, 1, 1, 0, 0
0.039452560, 1, 0, 0, 0
0.039452800, 1, 1, 0, 0
0.039453120, 1, 0, 0, 0
0.039453280, 1, 1, 0, 0
0.039453360, 1, 0, 0, 0
0.039454000, 1, 1, 0, 0
0.039454400, 1, 0, 0, 0
0.039454560, 1, 1, 0, 0
0.039454640, 1, 0, 0, 0
0.039455040, 1, 1, 0, 0
0.039455280, 1, 0, 0, 0
0.039455440, 1, 1, 0, 1
0.039455680, 1, 0, 0, 0
0.039455760, 1, 1, 0, 1
0.039455840, 1, 0, 0, 0
0.039455920, 1, 1, 0, 1
0.039456000, 1, 0, 0, 1
0.039456080, 1, 0, 0, 0
0.039456160, 1, 0, 0, 1
0.039456480, 1, 1, 0, 1
0.039457280, 1, 0, 0, 1
0.039457920, 1, 1, 0, 1
0.039458320, 1, 0, 0, 1
0.039458400, 1, 1, 0, 1
0.039458640, 1, 0, 0, 1
0.039458880, 1, 1, 0, 1
0.039458960, 1, 0, 0, 1
0.039459040, 1, 1, 0, 1
0.039459520, 1, 0, 0, 1
0.039459600, 1, 1, 0, 1
0.039459680, 1, 0, 0, 1
0.039459840, 1, 1, 0, 1
0.039459920, 1, 0, 0, 1
0.039460240, 1, 1, 0, 1
0.039460400, 1, 0, 0, 1
0.039460480, 1, 1, 0, 1
0.039460720, 1, 0, 0, 1
0.039460800, 1, 1, 0, 1
0.039460880, 1, 0, 0, 1
0.039461120, 1, 1, 0, 1
0.039461200, 1, 0, 0, 1
0.039461840, 1, 1, 0, 1
0.039462080, 1, 0, 0, 1
0.039462320, 1, 1, 0, 1
0.039462480, 1, 0, 0, 1
0.039462880, 1, 1, 0, 1
0.039462960, 1, 0, 0, 1
0.039463120, 1, 1, 0, 1
0.039463440, 1, 0, 0, 1
0.039463520, 1, 1, 0, 1
0.039463600, 1, 0, 0, 1
0.039464000, 1, 1, 0, 1
0.039464080, 1, 0, 0, 1
0.039464320, 1, 1, 0, 1
0.039464720, 1, 0, 0, 1
0.039464960, 1, 1, 0, 1
0.039465040, 1, 0, 0, 1
0.039465280, 1, 1, 0, 1
0.039465440, 1, 0, 0, 1
0.039465600, 1, 1, 0, 1
0.039466160, 1, 0, 0, 1
0.039466240, 1, 1, 0, 1
0.039466320, 1, 0, 0, 1
0.039466560, 1, 1, 0, 1
0.039466800, 1, 0, 0, 1
0.039466960, 1, 1, 0, 1
0.039467440, 1, 0, 0, 1
0.039467840, 1, 1, 0, 1
0.039467920, 1, 0, 0, 1
0.039468000, 1, 1, 0, 1
0.039468080, 1, 0, 0, 1
0.039468240, 1, 1, 0, 1
0.039468880, 1, 0, 0, 1
0.039469280, 1, 1, 0, 1
0.039469360, 1, 0, 0, 1
0.039469760, 1, 1, 0, 1
0.039469840, 1, 0, 0, 1
0.039470000, 1, 1, 0, 1
0.039470080, 1, 0, 0, 1
0.039470160, 1, 1, 0, 1
0.039470480, 1, 0, 0, 1
0.039470560, 1, 1, 0, 1
0.039470720, 1, 0, 0, 1
0.039471200, 1, 1, 0, 1
0.039471280, 1, 0, 0, 1
0.039471440, 1, 1, 0, 1
0.039471760, 1, 0, 0, 1
0.039471840, 1, 1, 0, 1
0.039471920, 1, 0, 0, 1
0.039472000, 1, 1, 0, 1
0.039472080, 1, 0, 0, 1
0.039472480, 1, 1, 0, 1
0.039472560, 1, 0, 0, 1
0.039472640, 1, 1, 0, 1
0.039473360, 1, 0, 0, 1
0.039473760, 1, 1, 0, 1
0.039473920, 1, 0, 0, 1
0.039474000, 1, 1, 0, 1
0.039474320, 1, 0, 0, 1
0.039474480, 1, 1, 0, 1
0.039474560, 1, 0, 0, 1
0.039474800, 1, 1, 0, 1
0.039474880, 1, 0, 0, 1
0.039474960, 1, 1, 0, 1
0.039475200, 1, 0, 0, 1
0.039475600, 1, 1, 0, 1
0.039475680, 1, 0, 0, 1
0.039476080, 1, 1, 0, 1
0.039476160, 1, 0, 0, 1
0.039476240, 1, 1, 0, 1
0.039476320, 1, 0, 0, 1
0.039476400, 1, 1, 0, 1
0.039476560, 1, 0, 0, 1
0.039476960, 1, 1, 0, 1
0.039477120, 1, 0, 0, 1
0.039477680, 1, 1, 0, 1
0.039477760, 1, 0, 0, 1
0.039478080, 1, 1, 0, 1
0.039478160, 1, 0, 0, 1
0.039478240, 1, 1, 0, 1
0.039478320, 1, 0, 0, 1
0.039478400, 1, 1, 0, 1
0.039478480, 1, 0, 0, 1
0.039478720, 1, 1, 0, 1
0.039478800, 1, 0, 0, 1
0.039478880, 1, 1, 0, 1
0.039478960, 1, 0, 0, 1
0.039479280, 1, 1, 0, 1
0.039479680, 1, 0, 0, 1
0.039480000, 1, 1, 0, 1
0.039480080, 1, 0, 0, 1
0.039480160, 1, 1, 0, 1
0.039480240, 1, 0, 0, 1
0.039480320, 1, 1, 0, 1
0.039480400, 1, 0, 0, 1
0.039480560, 1, 1, 0, 1
0.039480640, 1, 0, 0, 1
0.039480960, 1, 1, 0, 1
0.039481040, 1, 0, 0, 1
0.039481280, 1, 1, 0, 1
0.039481360, 1, 0, 0, 1
0.039481440, 1, 1, 0, 1
0.039481680, 1, 0, 0, 1
0.039481840, 1, 1, 0, 1
0.039482000, 1, 0, 0, 1
0.039482160, 1, 1, 0, 1
0.039482240, 1, 0, 0, 1
0.039482480, 1, 1, 0, 1
0.039482560, 1, 0, 0, 1
0.039482720, 1, 1, 0, 1
0.039482880, 1, 0, 0, 1
0.039483280, 1, 1, 0, 1
0.039483360, 1, 0, 0, 1
0.039483520, 1, 1, 0, 1
0.039483600, 1, 0, 0, 1
0.039483760, 1, 1, 0, 1
0.039484160, 1, 0, 0, 1
0.039485040, 1, 1, 0, 1
0.039485120, 1, 0, 0, 1
0.039485200, 1, 1, 0, 1
0.039485280, 1, 0, 0, 1
0.039485760, 1, 1, 0, 1
0.039486160, 1, 0, 0, 1
0.039486320, 1, 1, 0, 1
0.039486640, 1, 0, 0, 1
0.039487120, 1, 1, 0, 1
0.039487440, 1, 0, 0, 1
0.039487600, 1, 1, 0, 1
0.039487760, 1, 0, 0, 1
0.039487840, 1, 1, 0, 1
0.039488000, 1, 0, 0, 1
0.039488240, 1, 1, 0, 1
0.039488400, 1, 0, 0, 1
0.039488640, 1, 1, 0, 1
0.039488720, 1, 0, 0, 1
0.039488800, 1, 1, 0, 1
0.039488880, 1, 0, 0, 1
0.039489120, 1, 1, 0, 1
0.039489360, 1, 0, 0, 1
0.039489520, 1, 1, 0, 1
0.039489840, 1, 0, 0, 1
0.039489920, 1, 1, 0, 1
0.039490000, 1, 0, 0, 1
0.039490160, 1, 1, 0, 1
0.039490400, 1, 0, 0, 1
0.039490480, 1, 1, 0, 1
0.039490560, 1, 0, 0, 1
0.039490800, 1, 1, 0, 1
0.039491200, 1, 0, 0, 1
0.039491440, 1, 1, 0, 1
0.039491600, 1, 0, 0, 1
0.039491760, 1, 1, 0, 1
0.039491840, 1, 0, 0, 1
0.039492080, 1, 1, 0, 1
0.039492160, 1, 0, 0, 1
0.039492240, 1, 1, 0, 1
0.039492560, 1, 0, 0, 1
0.039492800, 1, 1, 0, 1
0.039492880, 1, 0, 0, 1
0.039492960, 1, 1, 0, 1
0.039493040, 1, 0, 0, 1
0.039493600, 1, 1, 0, 1
0.039493680, 1, 0, 0, 1
0.039493760, 1, 1, 0, 1
0.039493840, 1, 0, 0, 1
0.039494000, 1, 1, 0, 1
0.039494080, 1, 0, 0, 1
0.039494320, 1, 1, 0, 1
0.039494400, 1, 0, 0, 1
0.039494640, 1, 1, 0, 1
0.039494720, 1, 0, 0, 1
0.039494800, 1, 1, 0, 1
0.039494880, 1, 0, 0, 1
0.039494960, 1, 1, 0, 1
0.039495040, 1, 0, 0, 1
0.039495120, 1, 1, 0, 1
0.039495360, 1, 0, 0, 1
0.039495520, 1, 1, 0, 1
0.039495600, 1, 0, 0, 1
0.039495760, 1, 1, 0, 1
0.039496000, 1, 0, 0, 1
0.039496320, 1, 1, 0, 1
0.039496560, 1, 0, 0, 1
0.039496640, 1, 1, 0, 1
0.039496720, 1, 0, 0, 1
0.039496800, 1, 1, 0, 1
0.039496880, 1, 0, 0, 1
0.039497040, 1, 1, 0, 1
0.039497360, 1, 0, 0, 1
0.039497600, 1, 1, 0, 1
0.039498240, 1, 0, 0, 1
0.039498320, 1, 1, 0, 1
0.039498400, 1, 0, 0, 1
0.039498480, 1, 1, 0, 1
0.039498640, 1, 0, 0, 1
0.039498800, 1, 1, 0, 1
0.039498880, 1, 0, 0, 1
0.039498960, 1, 1, 0, 1
0.039499120, 1, 0, 0, 1
0.039499280, 1, 1, 0, 1
0.039499440, 1, 0, 0, 1
0.039499520, 1, 1, 0, 1
0.039499680, 1, 0, 0, 1
0.039499760, 1, 1, 0, 1
0.039499840, 1, 0, 0, 1
0.039500080, 1, 1, 0, 1
0.039500160, 1, 0, 0, 1
0.039500240, 1, 1, 0, 1
0.039500320, 1, 0, 0, 1
0.039500640, 1, 1, 0, 1
0.039500720, 1, 0, 0, 1
0.039500880, 1, 1, 0, 1
0.039500960, 1, 0, 0, 1
0.039501360, 1, 1, 0, 1
0.039501440, 1, 0, 0, 1
0.039501520, 1, 1, 0, 1
0.039501600, 1, 0, 0, 1
0.039501680, 1, 1, 0, 1
0.039501840, 1, 0, 0, 1
0.039502000, 1, 1, 0, 1
0.039502080, 1, 0, 0, 1
0.039502160, 1, 1, 0, 1
0.039502560, 1, 0, 0, 1
0.039502800, 1, 1, 0, 1
0.039502880, 1, 0, 0, 1
0.039503040, 1, 1, 0, 1
0.039503200, 1, 0, 0, 1
0.039503280, 1, 1, 0, 1
0.039503680, 1, 0, 0, 1
0.039503920, 1, 1, 0, 1
0.039504160, 1, 0, 0, 1
0.039504240, 1, 1, 0, 1
0.039504320, 1, 0, 0, 1
0.039504560, 1, 1, 0, 1
0.039504800, 1, 0, 0, 1
0.039504880, 1, 1, 0, 1
0.039504960, 1, 0, 0, 1
0.039505200, 1, 1, 0, 1
0.039505440, 1, 0, 0, 1
0.039505520, 1, 1, 0, 1
0.039505600, 1, 0, 0, 1
0.039506000, 1, 1, 0, 1
0.039506080, 1, 0, 0, 1
0.039506560, 1, 1, 0, 1
